,Methane,Ethane,nPentane,Tc_NR,Pc_NR,Time,Tc_OPT,Pc_OPT,Time
0,0.002264320026033021,0.7731543816188495,0.2245812983551175,371.1973571777344,6746967.5,9.14462924003601,373.4267143579943,6705056.1422896795,88.460284948349
1,0.004658114758201327,0.5049341603237191,0.4904077249180797,420.2846984863281,5993011.5,9.506475687026978,420.9057585154611,5962822.200232372,87.34057545661926
2,0.012863987367684305,0.019854194378697274,0.9672818182536184,467.6571044921875,3569799.25,9.319640398025513,467.65712302578066,3569797.2775363512,149.88430428504944
3,0.015038273291260175,0.5205798819476546,0.46438184476108535,416.4255676269531,6196239.0,9.740523099899292,417.20190031245306,6157889.645310674,89.95349502563477
4,0.01799126123903337,0.8541507133140491,0.12785802544691743,345.93829345703125,6512435.0,8.757704257965088,348.16655961448,6504089.45668437,95.65046191215515
5,0.019923759198290644,0.6995448144769016,0.28053142632480776,383.2755126953125,6883022.0,10.05762267112732,385.31951626282785,6819919.927120481,96.96824908256531
6,0.021219428505053477,0.2156180933379927,0.7631624781569538,451.6628112792969,4624928.0,9.58678650856018,451.6973322250194,4622497.954961952,96.63119053840637
7,0.024511474132644505,0.5794701704944529,0.3960183553729026,405.3507080078125,6581477.5,9.68185806274414,406.57768168782513,6525457.8547292575,92.73223757743835
8,0.030327819638574373,0.1685800238920717,0.8010921564693538,455.10430908203125,4470281.0,9.262765169143677,455.12317241210974,4468806.008528896,98.43136930465698
9,0.03313620697123518,0.6407932865964818,0.32607050643228286,392.3731994628906,6898801.0,9.935614824295044,394.1642693028909,6827643.4371941015,95.98662257194519
10,0.03735735837387019,0.9493138001093537,0.013328841516776158,308.4317321777344,5284182.0,9.096824407577515,0.0,0.0,64.10281825065613
11,0.04206455859285947,0.21602659751740827,0.7419088438897322,449.8381042480469,4849364.0,9.169294834136963,449.89310506842196,4845080.552480828,96.6996591091156
12,0.043316094205427154,0.025434268000518775,0.9312496377940541,465.46185302734375,3869200.25,10.514907598495483,465.46233864499976,3869138.13431561,103.85442018508911
13,0.04627285871062655,0.5958020028879262,0.3579251384014473,398.302978515625,6904831.0,9.255626916885376,399.9184721548727,6829769.276377011,85.40349197387695
14,0.05266360112823457,0.02238350168106514,0.9249528971907003,465.1041259765625,3940897.75,10.462473154067993,0.0,0.0,458.7494218349457
15,0.054238458959894924,0.46823768549944367,0.47752385554066146,418.2713623046875,6414196.5,10.444098234176636,419.0914514921474,6364588.782629382,91.77719616889954
16,0.055078899096355376,0.4756615011143593,0.4692595997892853,417.0212707519531,6464293.0,9.810219049453735,417.8915279355099,6412110.004105132,92.16607904434204
17,0.05532393351530394,0.7377391106036729,0.20693695588102298,365.4521789550781,7169568.0,9.566455602645874,0.0,0.0,70.92506122589111
18,0.059157039184439944,0.7586130617155527,0.18222989910000748,359.046630859375,7133493.5,9.292783975601196,0.0,0.0,52.118531942367554
19,0.06249846663825441,0.7079012596607024,0.22960027370104324,370.77288818359375,7265058.5,8.998080015182495,373.487787141879,7180680.336450703,83.45954489707947
20,0.06654778284844928,0.6391354365117802,0.29431678063977057,385.30364990234375,7259043.0,9.008299112319946,387.5798898995437,7162746.329639621,86.9557843208313
21,0.06989125501042993,0.5079878985020961,0.42212084648747406,409.42620849609375,6818986.5,9.854302406311035,410.66210294454055,6746119.978075143,97.92523145675659
22,0.07491619772182141,0.17887972603972524,0.7462040762384533,450.4849548339844,5002869.5,9.477630853652954,450.5481070670612,4997053.830468804,97.398024559021
23,0.07584316495145318,0.7033447143902131,0.22081212065833375,368.2640075683594,7374013.5,9.282687902450562,371.15232877318107,7281840.539630458,92.68052005767822
24,0.08225396816776977,0.808867295730276,0.10887873610195409,337.6334228515625,6858428.0,9.55464506149292,340.23037982850457,6831500.130614534,96.2367033958435
25,0.08335077845475347,0.12576506057068493,0.7908841609745616,454.6525573730469,4795206.5,11.349040031433105,454.6859908638889,4791760.954089396,98.01744365692139
26,0.0850248085850433,0.5729471136356109,0.34202807777934574,394.749755859375,7288144.5,9.493032932281494,0.0,0.0,66.56819796562195
27,0.0891937539477485,0.4297667936826316,0.48103945236962,418.69415283203125,6655867.5,9.892081499099731,419.60283529877034,6592588.341274768,80.29315376281738
28,0.09467351715486305,0.5920908296034159,0.31323565324172103,388.7703552246094,7463128.5,9.59695553779602,391.09012414257785,7345420.609613173,88.63530349731445
29,0.0948765933633157,0.07761826327508492,0.8275051433615992,457.91473388671875,4649956.0,9.459598779678345,457.9335276142223,4647745.608556621,89.46784138679504
30,0.12396219279668295,0.5991550866487608,0.27688272055455615,380.2577819824219,7809575.0,9.816682577133179,383.1793086133645,7661730.394699406,89.35830688476562
31,0.12440550078228083,0.7952617568991155,0.08033274231860378,326.625732421875,6860518.5,10.06272292137146,0.0,0.0,98.73955464363098
32,0.1253198984411824,0.19461738227231268,0.680062719286505,444.1441345214844,5688625.0,10.463721513748169,444.33197032812217,5669548.039451543,86.99253845214844
33,0.12615681952097985,0.7018397776290491,0.17200340284997087,353.8350524902344,7687005.5,10.224926710128784,0.0,0.0,55.92605996131897
34,0.1318608998073892,0.2762638192689973,0.5918752809236135,433.94879150390625,6289397.0,10.52883791923523,434.4033901397368,6247302.765140183,98.03436207771301
35,0.13489040630645488,0.0030890235938496476,0.8620205700996956,461.1266174316406,4656598.0,9.860616207122803,461.1394730270393,4654626.110366046,83.95686078071594
36,0.13502373018139374,0.3813420405417169,0.48363422927688937,418.9481201171875,6994752.0,9.980635404586792,419.9976298894049,6909414.847442817,85.32985711097717
37,0.1409893082930317,0.6568195095482575,0.20219118215871093,361.4292297363281,7939935.0,9.36834168434143,365.1272782247604,7795133.803204261,90.67518281936646
38,0.1422628072813511,0.028867727557512775,0.8288694651611362,458.4618225097656,4883856.0,10.498554944992065,458.4879250031599,4880141.649118528,84.3062732219696
39,0.14256077872659617,0.7100706479053682,0.1473685733680356,346.1697998046875,7690489.5,10.108723640441895,349.8847043395131,7589534.297469012,91.35715842247009
40,0.14259512995644416,0.801583567212626,0.05582130283092984,317.46246337890625,6627114.0,3.338789463043213,0.0,0.0,74.94317126274109
41,0.1449533133792548,0.47048279440423313,0.38456389221651194,402.12701416015625,7634225.5,3.4099700450897217,0.0,0.0,57.93769931793213
42,0.14591661211284698,0.16835367363331696,0.685729714253836,444.87176513671875,5779762.0,3.5793375968933105,0.0,0.0,39.511943101882935
43,0.14641097144204498,0.19661083043447855,0.6569781981234765,441.72625732421875,5967226.5,3.5741171836853027,441.9896222488338,5939519.739040714,74.73749589920044
44,0.14927626465567273,0.4032068810738984,0.4475168542704287,413.1415710449219,7327312.0,3.3593719005584717,0.0,0.0,57.26564264297485
45,0.14928639059323978,0.11791992359309438,0.7327936858136659,449.73046875,5502844.0,3.6093811988830566,449.8447924628142,5489264.227308691,68.08144617080688
46,0.1497036646374785,0.13265913193823242,0.7176372034242892,448.2164611816406,5600446.5,3.617116689682007,448.3542469820377,5584456.145620465,69.31988644599915
47,0.14977546377609188,0.5845394209975183,0.26568511522638966,377.036865234375,8070497.5,3.5110740661621094,0.0,0.0,58.767972469329834
48,0.15090350261906763,0.24090045476796806,0.6081960426129643,436.0263366699219,6314442.0,3.670194149017334,436.451609634835,6271881.257555515,83.25891256332397
49,0.1640023323623848,0.07110939197135081,0.7648882756662645,452.93902587890625,5387296.0,3.7325823307037354,453.02044826941864,5376573.000301648,69.73191952705383
50,0.16473496959890868,0.43093228464411665,0.40433274575697464,405.5553894042969,7707101.5,3.514895439147949,407.4316600804333,7560056.835745677,90.09554600715637
51,0.17380556429857016,0.26012819243185237,0.5660662432695774,430.6999206542969,6757845.0,3.807185173034668,0.0,0.0,36.78494095802307
52,0.177574939440732,0.2181615419744219,0.6042635185848462,435.6265869140625,6525888.0,3.6234536170959473,436.11563290808186,6473420.263505656,80.75802397727966
53,0.1798263564533151,0.7331594440317244,0.08701419951496071,325.6362609863281,7382216.5,3.520404815673828,0.0,0.0,56.76194882392883
54,0.1981698478698209,0.1949629395834883,0.606867212546691,436.016357421875,6653940.5,3.6540563106536865,436.53421144186024,6595129.145563319,138.68033266067505
55,0.19862702625809464,0.32078641715257816,0.48058655658932714,418.2563781738281,7532080.5,3.515618085861206,419.58482430271675,7403931.398930833,103.09375977516174
56,0.20221849778331594,0.4953889237637511,0.302392578452933,384.2885437011719,8517360.0,3.52011775970459,0.0,0.0,54.25013732910156
57,0.20393690136385517,0.0026484736318940372,0.7934146250042508,455.9117431640625,5433185.5,3.74350905418396,455.9802279808377,5422463.333259895,70.3536593914032
58,0.20584903105671795,0.019482493400593125,0.7746684755426889,454.20159912109375,5564802.5,3.625143527984619,454.2913699562679,5551246.533777416,71.62877416610718
59,0.21007948560009587,0.2463599607473423,0.5435605536525618,427.6454162597656,7189378.0,3.8962490558624268,0.0,0.0,36.39588117599487
60,0.21150741007815774,0.009896251250219281,0.778596338671623,454.6159973144531,5571947.5,3.864140510559082,454.70380711983375,5558381.8783943355,68.5732684135437
61,0.21327102580292825,0.35280485968743924,0.4339241145096325,410.40936279296875,7966418.0,3.5885138511657715,412.2637713352214,7793204.097264737,107.33515167236328
62,0.21340436798296686,0.7237532008736961,0.06284243114333712,315.4159851074219,7251591.0,3.532252788543701,318.20946550387276,7206110.8947630115,111.65318441390991
63,0.2364362309362796,0.20945025886328772,0.5541135102004326,429.13568115234375,7320714.5,3.572457790374756,430.0415560545012,7215337.262102529,112.25572323799133
64,0.24687182089854945,0.336916162343385,0.4162120167580655,406.9434814453125,8393339.0,3.649477243423462,409.22082709042155,8169616.851018503,100.49358296394348
65,0.25659412835754847,0.27789688905185206,0.4655089825905994,415.5404357910156,8143583.5,3.6538708209991455,417.30171875467477,7953117.219256874,147.51936888694763
66,0.26082571008050576,0.48153370873640683,0.2576405811830874,371.9065856933594,9233131.0,3.4854249954223633,0.0,0.0,59.68391942977905
67,0.26164490512395083,0.5492817049558308,0.18907338992021824,352.96295166015625,9130070.0,3.7011640071868896,358.5549699000361,8832361.410236128,97.95119166374207
68,0.2780241319516793,0.6079994100991524,0.11397645794916832,328.5149230957031,8629734.0,3.790851354598999,334.0312209805267,8447683.46080079,103.14475989341736
69,0.27808572975670287,0.707017842244833,0.014896427998464178,292.79742431640625,6543326.0,3.781158924102783,293.50975713207913,6525565.663468253,74.52858924865723
70,0.28724551221504213,0.3122040730017683,0.40055041478318953,403.54742431640625,8895627.0,3.4805591106414795,406.34991038543956,8603000.73750098,156.69158792495728
71,0.29109482519500024,0.6004608503942395,0.10844432441076023,325.8150634765625,8676369.0,3.58525013923645,331.4688151340333,8493755.030665133,82.20229268074036
72,0.2968477711239632,0.06812140745246645,0.6350308214235704,439.8744201660156,7165194.5,3.926395893096924,440.46375202203825,7078497.166630261,88.30071687698364
73,0.2996326379873439,0.281996448662886,0.41837091334977017,406.8298034667969,8897036.0,3.6122663021087646,409.4720508700667,8605720.246328484,96.52336621284485
74,0.30102654569462434,0.29700655352684635,0.4019669007785293,403.6615295410156,9027247.0,3.916487216949463,0.0,0.0,56.20238018035889
75,0.3113819926972213,0.5621878718363168,0.12643013546646176,330.545166015625,9133358.0,3.534059762954712,0.0,0.0,58.33830451965332
76,0.32667428087229633,0.24446856531262878,0.428857153815075,408.5394592285156,9094125.0,3.652188301086426,411.2419645151215,8774807.312925283,110.62049841880798
77,0.3301559583277501,0.5842011766877745,0.08564286498447553,315.1513977050781,8643944.0,3.475114107131958,320.8625483186185,8487349.918949846,76.92649984359741
78,0.33975980234081815,0.4503194508763427,0.20992074678283928,355.58551025390625,10118172.0,3.57429838180542,362.52602834642227,9636698.233393397,99.78814888000488
79,0.3402723122443829,0.1175410772749072,0.5421866104807098,427.4352722167969,8285810.5,3.951953649520874,428.82582507788015,8088861.011372399,101.35863089561462
80,0.3420766102636795,0.6481055503630094,0.009817839373311136,285.3717956542969,6691339.0,3.313570022583008,285.9730194758488,6675126.405266635,77.44394421577454
81,0.344998688971491,0.029331495228934756,0.6256698157995744,438.9145202636719,7611227.0,3.520925283432007,439.6706128818792,7490794.666692715,87.97836589813232
82,0.3464047024520309,0.07515996846587028,0.5784353290820988,432.6540222167969,8026627.0,3.4920711517333984,433.7488921731414,7862325.404032946,88.0822823047638
83,0.35568895198575384,0.11693020595422057,0.5273808420600256,425.17578125,8553659.0,3.3365280628204346,426.789119405197,8323067.924260296,109.24531722068787
84,0.37026725987691184,0.1085062344063032,0.5212265057167851,424.1917724609375,8743992.0,3.352555274963379,425.9488735268809,8488284.45929528,97.37758326530457
85,0.3811438681251238,0.4769230843909039,0.14193304748397237,331.19964599609375,10108161.0,3.374990463256836,339.6228426491509,9685951.176920585,109.52732682228088
86,0.38510252260602074,0.05797737836700324,0.5569200990269761,429.61993408203125,8556807.0,3.4156649112701416,431.0645115200229,8330936.698612243,101.70215487480164
87,0.3940510550108874,0.3848462378269973,0.22110270716211536,356.434326171875,10840018.0,3.374016761779785,364.4367330692037,10199706.574459255,97.16252636909485
88,0.39838765228341455,0.1980985178000007,0.40351382991658474,402.7447509765625,10076986.0,3.363764524459839,406.56024693577535,9584520.14488069,122.84399271011353
89,0.41343770797109525,0.077768514637483,0.5087937773914218,422.0810852050781,9278790.0,3.4168615341186523,424.2461825731632,8945019.227587227,125.79866051673889
90,0.427413403166411,0.3112980263830358,0.26128857045055326,366.99981689453125,11294083.0,3.473025321960449,0.0,0.0,60.761110067367554
91,0.434148587290891,0.228381872132748,0.337469540576361,387.197998046875,11028216.0,3.474614143371582,393.03615474068056,10322294.115817212,195.30842876434326
92,0.43415243991762414,0.4957548026874629,0.07009275739491283,300.61749267578125,9190099.0,3.4244906902313232,308.03667717760015,9017815.09055736,115.68625497817993
93,0.4384144291556965,0.12005172813913265,0.441533842705171,409.8925476074219,10194389.0,3.552537679672241,413.3648408790066,9686316.762373887,123.23841500282288
94,0.4423499098907446,0.5133857700333352,0.04426432007592031,289.9928894042969,8437536.0,3.4062986373901367,295.15464265388033,8360490.770058729,81.3494770526886
95,0.449327063618136,0.11265907940549214,0.43801385697637185,409.0967102050781,10354070.0,3.4691293239593506,412.74735009964445,9813359.383627288,157.06435370445251
96,0.4544280259554028,0.25073007724650154,0.2948418967980957,375.5104064941406,11556482.0,3.560999870300293,382.94682358625374,10718764.39894386,165.4857838153839
97,0.46662210239369334,0.11333610577210194,0.4200417918342047,405.2710266113281,10735521.0,3.589432716369629,409.4967896324599,10109909.110030822,150.25705313682556
98,0.4677120203330172,0.4400475176835764,0.09224046198340645,305.8302307128906,10118677.0,3.4594826698303223,0.0,0.0,31.88162612915039
99,0.4682410521875709,0.03909130619286126,0.492667641619568,419.1201477050781,10012849.0,3.5932881832122803,421.91890009182555,9551676.802948639,167.57828283309937
100,0.4713296147732917,0.4508992729991517,0.07777111222755652,299.9058837890625,9744092.0,3.613999843597412,0.0,0.0,37.9530463218689
101,0.4794042337997751,0.18701259646789417,0.33358316973233076,385.065185546875,11667479.0,3.47053599357605,391.80682362029114,10800500.981336502,147.046156167984
102,0.5057591984836959,0.015456044275550567,0.47878475724075364,416.4045104980469,10584175.0,3.3583216667175293,419.7773474550517,10006676.927169722,241.23372721672058
103,0.5113600764610233,0.33511151815849605,0.15352840538048054,325.53759765625,11950210.0,3.878671884536743,0.0,0.0,37.872803926467896
104,0.5124898196991865,0.19833330404612978,0.2891768762546837,371.8020324707031,12435016.0,3.5995845794677734,380.7720191297433,11351929.16764268,117.76110005378723
105,0.5142632265108327,0.37063613755716884,0.1151006359319986,310.18768310546875,11222472.0,3.8193299770355225,323.10079113555264,10660784.467307998,94.593270778656
106,0.5249308846685546,0.18098064355383675,0.2940884717776086,372.7651062011719,12600122.0,3.670366048812866,381.86500696247356,11466647.449820565,216.3667323589325
107,0.5262015342061911,0.19957891025485297,0.2742195555389559,366.7422180175781,12715779.0,3.4449238777160645,376.64829047581736,11549828.826924775,181.88229155540466
108,0.5288791432685337,0.4019759804251939,0.06914487630627253,290.32476806640625,9959980.0,3.7516069412231445,0.0,0.0,60.75805687904358
109,0.5300678872905702,0.4166392818439183,0.05329283086551162,284.0076599121094,9362288.0,3.9577980041503906,292.7937381054939,9259030.344431788,89.20614409446716
110,0.5546681234327568,0.11931371709511539,0.3260181594721279,380.837646484375,12837728.0,3.6836702823638916,389.4125877695326,11630501.353728907,154.6519672870636
111,0.5559560108452117,0.10284919402478243,0.341194795130006,384.935546875,12723925.0,4.038322687149048,392.94997889476747,11554016.959549034,190.4410524368286
112,0.5722764879087274,0.3089901353415589,0.11873337674971371,305.53619384765625,12036323.0,3.7003729343414307,0.0,0.0,35.40023398399353
113,0.572914849080385,0.330248212936899,0.09683693798271596,296.2882080078125,11359332.0,3.7680578231811523,0.0,0.0,63.32083201408386
114,0.5970802982651514,0.26317020584291156,0.13974949589193694,311.7129211425781,12923243.0,3.694901704788208,329.35670052922455,11889810.552301422,131.5536437034607
115,0.6028012584778731,0.0005946917175264363,0.3966040498046005,397.8807373046875,12833211.0,4.093721389770508,0.0,0.0,429.12013578414917
116,0.6088695226595519,0.0390074408339624,0.3521230365064858,386.3630676269531,13448968.0,3.9213500022888184,0.0,0.0,433.905389547348
117,0.6107278864685505,0.05592930994123477,0.3333428035902147,381.0710144042969,13676945.0,3.7607028484344482,0.0,0.0,425.4936490058899
118,0.6110679558492765,0.145349832831495,0.2435822113192285,352.0830078125,14232626.0,3.9560887813568115,366.30969593069324,12562641.59819011,366.58453822135925
119,0.6143051326239638,0.33850037773010455,0.047194489645931655,270.8275146484375,9574418.0,3.927232265472412,0.0,0.0,59.51931047439575
120,0.628206613644828,0.11963466539024183,0.2521587209649302,354.12506103515625,14535786.0,3.651895523071289,368.58086730770054,12745939.567128194,215.27238988876343
121,0.6294591050433508,0.28210874088153703,0.08843215407511222,285.28582763671875,11600743.0,3.3179094791412354,303.51315569892995,11184625.793684987,111.70116829872131
122,0.6311479675259495,0.02804103062414226,0.3408110018499083,382.5322570800781,13943866.0,3.861952781677246,0.0,0.0,429.2690885066986
123,0.6333423773836043,0.2914315014724285,0.07522612114396705,279.134765625,11037178.0,3.6660943031311035,0.0,0.0,65.6672990322113
124,0.637715718646642,0.12302605492879667,0.23925822642456138,348.7586669921875,14729139.0,3.7889974117279053,364.3884483555539,12873357.252855776,430.201518535614
125,0.645485589970724,0.22665011205973537,0.12786429796954074,300.6757507324219,13287692.0,3.5899364948272705,0.0,0.0,36.53632855415344
126,0.6497354618409038,0.019294651540836726,0.3309698866182595,379.02301025390625,14375054.0,3.907564878463745,0.0,0.0,428.49895548820496
127,0.6564451773147091,0.1847073262148275,0.15884749647046348,313.48944091796875,14299313.0,3.5911307334899902,0.0,0.0,35.39959764480591
128,0.6715707078468288,0.19809199801154256,0.13033729414162845,298.3216552734375,13738658.0,3.8907361030578613,321.40436817887866,12555938.514565133,158.1061327457428
129,0.6973523123706121,0.2901550710948824,0.012492616534505594,246.5443878173828,7770899.5,3.7771241664886475,250.53135507602192,7865543.343808316,69.71619844436646
130,0.7011390955998819,0.18522171526268244,0.11363918913743566,285.85626220703125,13458245.0,3.684250831604004,0.0,0.0,35.36485695838928
131,0.70999997898028,0.1695033618215246,0.12049665919819552,287.7906799316406,13873289.0,3.831037998199463,314.4779654674058,12777828.28323647,180.53813099861145
132,0.7138591598815942,0.11173064894904977,0.17441019116935616,313.9797058105469,15670625.0,3.726414442062378,338.7051564623838,13573264.292191247,412.9421663284302
133,0.7268948115301298,0.0736973031739506,0.19940788529591955,324.3894958496094,16333875.0,3.7343459129333496,348.1480283580155,13870015.362082815,338.85819602012634
134,0.7284735540604975,0.08624219831807278,0.18528424762142975,317.48406982421875,16165157.0,4.025836706161499,342.56816641073823,13819634.266576866,427.88078904151917
135,0.7302146020966175,0.04056487777321319,0.22922052013016936,337.54339599609375,16609942.0,3.8904013633728027,358.89745522874716,13962135.055207107,422.59869623184204
136,0.7360962307898989,0.1698774049085933,0.09402636430150778,270.0711669921875,12735269.0,3.8052597045898438,298.70216120966535,12332060.290039264,136.561909198761
137,0.7647531318350309,0.011692061120931779,0.22355480704403735,331.74407958984375,17372116.0,3.3473386764526367,0.0,0.0,422.9943995475769
138,0.777031547825388,0.1985666198272924,0.0244018323473197,237.00941467285156,8247853.0,3.5869953632354736,0.0,0.0,42.35905599594116
139,0.7811778550424932,0.13559922506114727,0.08322291989635952,255.23216247558594,12124402.0,3.3609347343444824,0.0,0.0,37.38558602333069
140,0.7866891664851938,0.184376441181856,0.02893439233295023,236.1065216064453,8440543.0,3.596625328063965,251.11423536446205,9137453.103650082,81.1392023563385
141,0.7906829612760738,0.02649536962862986,0.18282166909529618,308.1139831542969,17435616.0,3.3093369007110596,339.2142913761626,14533131.286821192,427.92980885505676
142,0.7986361515463016,0.16039089701947937,0.040972951434218835,236.06484985351562,9025376.0,3.6423580646514893,0.0,0.0,40.704425573349
143,0.7993382701303992,0.08678050626927815,0.11388122360032267,267.0788879394531,14410469.0,3.830493450164795,0.0,0.0,60.02381658554077
144,0.8001786994125495,0.0866914140687681,0.11312988651868242,266.4564514160156,14362847.0,3.621025562286377,304.7799139680661,13517191.600528609,207.3268744945526
145,0.8059615555760283,0.08075012011711344,0.11328832430685822,265.1938171386719,14406717.0,3.3324055671691895,304.4692197602352,13577997.842982734,219.78346037864685
146,0.822583110432388,0.0011287000810314256,0.17628818948658062,299.498046875,17957282.0,3.5463361740112305,335.09062360551854,14852226.13490707,176.90322017669678
147,0.838332574888574,0.006518432324551866,0.15514899278687413,283.6631774902344,17410604.0,3.5451064109802246,324.4925864480107,14789198.628259143,281.2742428779602
148,0.914006821446469,0.009512631481868641,0.07648054707166226,206.43739318847656,7795463.5,3.78458309173584,271.7741384537518,12825116.800750941,178.81761956214905
149,0.9479501149097,0.005771130390277978,0.04627875470002191,187.6917724609375,3179186.0,3.5257861614227295,0.0,0.0,34.035911560058594
