,C30+,C25-C29,C20-C24,C16-C19,C13-C14-C15,C10-C11-C12,C7-C8-C9,C6,n-C5-i-C5,n-C4-i-C4,C3,C2,C1-CO2-N2,Tc_NR,Pc_NR,Vc_NR
73,0.0595118888663549,0.1570642113959319,0.001513945410623,0.0113944316504667,0.0790122366903817,0.0275658391800168,0.004541009371675,0.1300629900148216,0.1322718364599185,0.2328664946493519,0.078005533629541,0.0365439153420018,0.0496456673389146,714.7406616210938,6057868.5,0.0006460198201239
74,0.060860562957139,0.2694509513216834,0.0299825736339995,0.023206669062968,0.0584603609658367,0.0018571577819856,0.0717128380652861,0.0228874631167952,0.0810342284427348,0.0084586375868209,0.1556710466894063,0.1702664452163161,0.0461510651590277,759.7046508789062,4864820.5,0.0008560636779293
75,0.060893697217148,0.0244438551044772,0.0422492593060033,0.0089930988761716,0.2108781595432046,0.0138093656214712,0.0660329200645555,0.0709392953706777,0.0117466053271361,0.1999677125350895,0.1486421064915793,0.1149624035207718,0.0264415210217136,676.5437622070312,6314093.0,0.0005626151687465
76,0.0609182634510937,0.0550895962453557,0.0484905331179015,0.0325002118479786,0.0304633601496755,0.1395572431422525,0.076669001287357,0.156142281689346,0.0074361515502967,0.0103497852469393,0.1464441315111764,0.1163046315197305,0.119634809240896,691.9603881835938,6873110.0,0.0005694570136256
77,0.0622718623051978,0.2263031708200379,0.1079723586273593,0.0341610833987639,0.0627973788632478,0.0009258602602997,0.0076951766935096,0.1667680419664837,0.0831998332037543,0.0711375659704035,0.09650214498554,0.0396460634671788,0.0406194594382229,756.2178344726562,3998755.0,0.00092491612304
78,0.0649122495808511,0.0473595098774339,0.0169621035910806,0.1948792212300875,0.0399574243932867,0.0334760172022848,0.1365763679995003,0.0525944520260728,0.0554305676803273,0.1960233056989661,0.0036061213151949,0.1393682110389524,0.0188544483659611,699.3626708984375,5180799.0,0.0006705641280859
79,0.0675202948994811,0.1059612149170976,0.0881770071683818,0.1821276208392788,0.1413044973461169,0.0241123053401412,0.0300441033468482,0.0017708233553707,0.0704544362612983,0.1669090798870864,0.082867629236825,0.0218283094204342,0.016922677981639,736.289794921875,3617592.0,0.0009035642724484
80,0.0677999744055635,0.0734734274717192,0.0734378878169517,0.0179018242914018,0.2066345007938863,0.0453153617646386,0.1946188720933581,0.0034247115588126,0.1290171867524607,0.0674802895447526,0.0030029404493646,0.0921173489435641,0.0257756741135256,711.9443359375,4327633.0,0.0007591956527903
81,0.0678574650683602,0.0446212296040608,0.1435485732753879,0.0465089077887818,0.0356546842146102,0.0023053490969483,0.0354166973881087,0.0430541621535716,0.0139945641774755,0.0329788834653467,0.2431492728108011,0.2349730927773073,0.0559371181792397,719.9776611328125,6928729.0,0.0006310767494142
82,0.0684839861740547,0.0487182064079933,0.3645419780436679,0.0747112580140283,0.0102590815902778,0.0034695227681536,0.02994769997794,0.0416692558551756,0.0354279216683591,0.1763451527133783,0.0591659346199048,0.0427295652698883,0.0445304368971779,753.0914916992188,3500898.0,0.0009888848289847
83,0.0702738272038726,0.0335484938579731,0.0711531410817582,0.0481500996618567,0.0655014008647635,0.1142303473342231,0.1278977189638286,0.0425148770623327,0.0111081431863276,0.0130954462645531,0.2483800636786071,0.1480347365223863,0.006111704317517,695.3146362304688,5894396.0,0.0006259372457861
84,0.070303463646674,0.0978551992046146,0.0257311437881469,0.0004385638885944,0.1037793133485197,0.0201243289794664,0.0924431802354117,0.1622235184922903,0.1800423405532561,0.0116430515072821,0.1113350686839736,0.0227593013072836,0.1013215263644864,703.8587646484375,6032702.5,0.0006326265865936
85,0.0705566662966035,0.0389297645550052,0.0275195706319957,0.195334460983412,0.0378258540905277,0.0529592465633389,0.0121059915287286,0.0132682738934671,0.2438352183999552,0.0593614594194165,0.1227913420161117,0.1163975394787825,0.009114612142655,701.016845703125,5301700.5,0.0006726962164975
86,0.0709328820222899,0.0139291428967063,0.178842350125691,0.0367119939793254,0.0381528070558278,0.0464152792997882,0.0076196236579912,0.3352931105038765,0.0086079974000261,0.1262537270936418,0.0243599753748224,0.0652686410948868,0.0476124694951262,709.2652587890625,5034833.0,0.0007065850659273
87,0.0712826745657014,0.1144164698318057,0.0155687391351033,0.0289250668354295,0.0440723561328167,0.0052504566527823,0.0070248251050433,0.0514654873476441,0.1997309995338708,0.0886221239745021,0.2949521323284954,0.0254707838277338,0.053217884729071,707.8460693359375,7004831.5,0.0005963244475424
88,0.071730691606768,0.0640064527970347,0.0745889489436055,0.0283349511971715,0.1064638191251392,0.1075443723111309,0.0054751956402526,0.1040606842308409,0.0815883650318048,0.016092677817076,4.71027002085024e-05,0.2301146740224959,0.1099520645764711,715.194580078125,6043754.5,0.0006669397698715
89,0.0729307097768287,0.0884951230639892,0.1181876826256226,0.0654671141776577,0.0150847540519173,0.0202431468427184,0.2110587216470661,0.0101379417447759,0.0075713124728469,0.0199018069957787,0.1284643925493566,0.2274116006630856,0.015045693388356,729.3471069335938,5330049.5,0.0007424036157317
90,0.073471440798137,0.0833734633516616,0.0207971282291535,0.1051164094963296,0.0065752784024735,0.1051459610521549,0.1377056875452356,0.0021008518483393,0.2196799398010464,0.1553029766585393,0.0124442927177021,0.0458362219758552,0.0324503481233714,704.4757690429688,5045026.5,0.0006904797628521
91,0.0742906362192258,0.1257815133304176,0.0156393397341436,0.2830029321991569,0.0263024973097273,0.0115262485231083,0.0701887951811463,0.0396572108044949,0.2004903142026426,0.0676435900734206,0.0482674453035291,0.0104873933002503,0.0267220838187363,734.80908203125,3662179.5,0.0008951006457209
92,0.0766025563856358,0.0394183371089552,0.0418975505434373,0.1862824192263595,0.0053370919305988,0.1777563999734356,0.0570262694661394,0.1291611921006671,0.0493146986077773,0.0247003584712351,0.1221142608802417,0.0675591358963853,0.0228297294091311,707.3115234375,4465851.5,0.0007459096959792
93,0.0798677134682549,0.0039164673338926,0.009831394024766,0.0343232378057875,0.0075718772588022,0.0292321064371975,1.7604089590039145e-06,0.0765756738542566,0.0906663392639329,0.4974599417402706,0.0326643698259233,0.0734886865624787,0.0644004320154777,635.70654296875,8717707.0,0.0004270524659659
94,0.0830144029067176,0.060789868907358,0.0185953249873588,0.0314724398889857,0.0302819014510409,0.0314043510151501,0.2830414483100606,0.1336107877221689,0.0429509013768453,0.0376348071027646,0.1531580926915771,0.0617982887816349,0.032247384858337,689.5424194335938,5859446.5,0.0006153579452075
95,0.083091841439837,0.0713314027172742,0.0681964229476094,0.1650799163160296,0.0254768041952,0.1065511079340953,0.0980300233164982,0.2185579886932499,0.0004531442961012,0.0004925837008631,0.0404172953691281,0.1073540628550525,0.0149674062190608,723.9769287109375,4017471.5,0.0008318618056364
96,0.0835727912247717,0.0142607478338577,0.0656554954707002,0.1290548535526447,0.0085095831211658,0.0339281005166261,0.0127150604537928,0.0174927941948075,0.3454210337014616,0.0801572098174527,0.1037934899840484,0.0456393111481262,0.0597995289805441,695.4341430664062,5855240.5,0.0006372613715939
97,0.0835783011221327,0.0445160999144195,0.0258549992664947,0.0288005499565987,0.0816650629411416,0.0435615343392446,0.0137281265726788,0.0585785342473883,0.0280562349076151,0.0422339895256115,0.1485718209608832,0.2523400606762971,0.1485146855694935,699.870361328125,8593068.0,0.0005347251426428
98,0.0841507057308563,0.0523838846168937,0.1953029045957317,0.0398545509854281,0.0202832904351838,0.0461500675384668,0.0532670452918799,0.0137087875207792,0.0815623585744933,0.0153000130482133,0.0512573155105964,0.1315315058815904,0.2152475702698864,742.7986450195312,5676439.5,0.0007713182130828
99,0.0846260298883255,0.0539906557757179,0.2575548760475354,0.0295488372919872,0.003465550320209,0.0227524062195577,0.0516667049091,0.0278697101769604,0.1062458486794222,0.1111754579462281,0.1391861327501795,0.0958157116270699,0.0161020783677069,742.0306396484375,4438343.0,0.000857796287164
100,0.088299854448654,0.0019689838515784,0.1845678555559566,0.1744296337859689,0.0368719489884566,0.0986891792170978,0.0371423880688168,0.0118166385018147,0.1137835129412438,0.0606013050875233,0.1076749021693319,0.0096636205397895,0.0744901768437673,729.1755981445312,3900270.0,0.0008757828036323
101,0.0891420484631404,0.2459631558581527,0.0113887657368005,0.078080606562857,0.110129340599852,0.0374625877503829,0.0076274091557991,0.1080178840718249,0.0366045677526499,0.0439654880462103,0.0086140864854725,0.0520282951147283,0.1709757644021289,763.9509887695312,4050682.0,0.0009727842989377
102,0.089879470552257,0.1297765515290505,0.1859492970921492,0.0958865600699871,0.0193810649495269,0.1643616308908074,0.1614121066578322,0.0276275480690896,0.0026602934645738,0.0200712970073638,0.0172773018821037,0.0602794005434589,0.0254374772917996,752.4628295898438,2947928.5,0.0010624254355207
103,0.0903962351122836,0.0556095863675332,0.080974074790826,0.0013395166353119,0.1963924463815272,0.0133718658009342,0.0110576090517339,0.0199645124648327,0.2903193416937612,0.0235794376540691,0.0413952154678629,0.0819524345717522,0.0936477240075711,717.3919067382812,5203419.5,0.000731493521016
104,0.0927767087274816,0.0979140849654051,0.0414031637478041,0.1038312112123965,0.1064993600671787,0.0894561572783581,0.2008087986336921,0.0155651319233501,0.0318105933423736,0.0068181427216536,0.1430963810463407,0.0678520093472972,0.0021682569866681,727.83837890625,3938204.5,0.0008559473790228
105,0.0975159464647301,0.2089996025751114,0.0139040687183663,0.0554582985186715,0.0190513387270119,0.1969999544591976,0.0114107165995407,0.0574328891988074,0.0253435887487355,0.018126105951823,0.1736923418752089,0.0762787361287479,0.0457864120340472,752.4022216796875,4176893.0,0.0009169275872409
106,0.1007862241303093,0.0613459754367391,0.2104327183801081,0.0237397348688797,0.0239180287224343,0.0559840762082463,0.0104291378086784,0.23997892560871,0.0105999335092548,0.0113282581409568,0.0774927345463456,0.1708800330085015,0.0030842196308355,742.06396484375,4266340.0,0.000880864856299
107,0.1009602845974038,0.0002841052804545,0.0290908686511074,0.1624925881840633,0.0228045468153614,0.0295036155132253,0.1599227272291783,0.072840004598007,0.0335661225585284,0.1221710091253255,0.128596963665016,0.0173655869287276,0.1204015768536009,698.79541015625,5704570.5,0.0006655538454651
108,0.1011856428400217,0.0130394558343594,0.0763971821739623,0.0401740385412776,0.033834832413817,0.3343489916641102,0.0302043466078458,0.0167647073072971,0.0688129740656148,0.0204965645095153,0.1437708175690008,0.1077589413273608,0.0132115051458167,704.4968872070312,4638790.5,0.0007422104245051
109,0.1021718808959657,0.1379802369988979,0.1254722138210221,0.0187403666639848,0.0514428229810431,0.0236613204415587,0.0762712209581885,0.0200976291101265,0.0278476358315007,0.24348935412001,0.0044596826136594,0.1219192064195779,0.046446429144464,750.6089477539062,4425644.0,0.0008928980096243
110,0.1041139427066971,0.0385600389833394,0.0453237905938838,0.0081078202624053,0.0274567798555013,0.1202069175437883,0.0102816318668089,0.2585334658449887,0.0264689655137757,0.0304693758289296,0.1842965294147657,0.0833022900757316,0.0628784515093841,700.3753662109375,6256534.5,0.0006340108811855
111,0.1057677299487133,0.0775302366111509,0.0472958313331199,0.0861229792030896,0.1416631281310082,0.0078917944689142,0.0291983972717365,0.167788896520438,0.0315404663289612,0.1176434125308123,0.0650389122013349,0.1172004089559029,0.0053178064948175,727.7899169921875,4453135.5,0.0008198994328267
112,0.1085764141312457,0.0045741780706724,0.005497535229668,0.0121539064538232,0.2008254506830375,0.0213714484507238,0.0340698147064051,0.0649173699996374,0.0135095440177226,0.012308333759145,0.1977685432828211,0.1618087141346515,0.162618747080446,694.2990112304688,7536675.5,0.000577091879677
113,0.1089194409949593,0.1537156427863241,0.0969676429032868,0.1099994228817565,0.0661380473557352,0.0523910720235317,0.0196183429068093,0.201114964356812,0.0292731883184113,0.0290123764001968,0.0217201383820807,0.0453538041495235,0.0657759165405721,755.1541137695312,3419524.5,0.0010232233908027
114,0.113816851329173,0.1773113733381901,0.058502320330854,0.0680939120378036,0.1378759224633441,0.1012830695063616,0.0322676694177127,0.010600432230314,0.1706772815624794,0.0625237241448124,0.018065205778454,0.0467718206384494,0.0022104172220512,753.0260620117188,3124378.0,0.0010508272098377
115,0.1178427373667801,0.1689378668561033,0.0341870526056328,0.0124289627848298,0.1133333644794409,0.071103328897214,0.0001109039759977,0.0535864832710741,0.1644337221408285,0.1003053835776184,0.0455814773617933,0.0680968742372343,0.0500518424454523,749.3214111328125,4170082.0,0.0009190156706608
116,0.1201083373445754,0.1504068331241052,0.1523590912144592,0.0094427895423711,0.0354234153329787,0.0185557201011194,0.0029116256112553,0.2081544323915276,0.002516453012519,0.1593686158729844,0.0856324435065091,0.0258175023867853,0.0293027405588096,758.0089111328125,3774505.0,0.000994814094156
117,0.1221022246660217,0.0971022622122701,0.0719017457643829,0.0248756638189655,0.0359668544939019,0.2068391054525928,0.0017967793460943,0.0752000491854587,0.0692329084837511,0.0185594506029172,0.1113037079149907,0.1368673799232546,0.028251868135398,738.6561889648438,4435878.5,0.0008649018709547
118,0.1245382689431963,0.0249761886235903,0.1343677127260972,0.0108448274155801,0.0719354769837664,0.0498798333613413,0.0702530348492801,0.2256925965457605,0.0229645517810457,0.0736852452745902,0.0918652377000448,0.0409525900366765,0.0580444357590303,726.5366821289062,4607650.0,0.0008160964935086
119,0.1254781959550274,0.0263714069523244,0.1082588840971123,0.0150544095717893,0.0285427208914951,0.0255932159105258,0.0359255068601919,0.1534172973140637,0.0498133966535589,0.0365118969015861,0.1358499739085776,0.2156175094141187,0.0435655855696284,725.328857421875,6030872.5,0.0007167800795286
120,0.1352634394697726,0.0485513166210237,0.069110371451302,0.0063806512240343,0.0366131412953032,0.1337486404963601,0.0067180692258084,0.1034955994164611,0.0576269956370937,0.0497043032661619,0.0540138776341297,0.2316230996923205,0.0671504945702283,730.6473388671875,5641731.0,0.0007593880873173
121,0.135885344893524,0.0476673156596415,0.0158017595432686,0.0221733474218393,0.0310848626113362,0.2012960104783182,0.0454164634742582,0.0094916332919503,0.197922640203116,0.1178967740442057,0.0599865640658173,0.0942197796809048,0.0211575046318193,713.9935302734375,5047166.0,0.0007518233614973
122,0.1416419054012853,0.0448947054268658,0.0987517094245626,0.1016213756216547,0.0496432287970424,0.0884678283506212,0.0327783905693752,0.0737038908692566,4.810646132703328e-05,0.0588010252891293,0.083597985930563,0.0564494975452576,0.1696003503130589,746.0293579101562,4554938.5,0.0008985903696157
123,0.1422301321705785,0.1231595991602044,0.0174740492206748,0.0300451880125638,0.1778517090471763,0.0482125599068978,0.0244060352064172,0.1463895846922588,0.0266259023453554,0.0078132727697287,0.2120830272335295,0.0112175051427241,0.0324914350918901,745.1353759765625,3935670.5,0.0009436385007575
124,0.1443164142778588,0.0511233159042557,0.079497763715618,0.0802457082861194,0.3264374499754554,0.0073707254017978,0.0053894431086154,0.0688031417199908,0.0065864272559731,0.1338639518507608,0.0006907640216502,0.0245641001480232,0.071110794333881,743.817138671875,3191100.5,0.0010389261879026
125,0.146096931524702,0.0197007950196658,0.0527165740571769,0.0148353380129427,0.1342088914632198,0.0084669375307503,0.1217118784958371,0.1412315286206451,0.0620450362332564,0.0673478229235877,0.0172048234968566,0.1987792430765327,0.0156541995448263,720.9114990234375,5000759.5,0.0007818222511559
126,0.1463104176929249,0.034501530287223,0.0172571914938997,0.1876526513616704,0.0679647486565562,0.2128450864578929,0.0091523677456572,0.0354349139572428,0.0533596888018971,0.087384756256108,0.0539838976188639,0.0696886303986815,0.024464119271382,731.6944580078125,3590395.5,0.0009444644092582
127,0.1474570870879543,0.0117731283241761,0.0949253465630271,0.0542412282093024,0.0037186006139888,0.035742059112609,0.0057324831115961,0.1660603286226726,0.0691380400118114,0.0864415920025778,0.0245616318108282,0.2235092116924705,0.0766992628369851,731.1823120117188,5762556.5,0.0007599589298479
128,0.1532694644597778,0.1993936568223048,0.0243774941972747,0.1386123903996615,0.0535948546362989,0.0182200777124518,0.0694441708830961,0.1845364463233193,0.0072848015093587,0.0193960804235555,0.0326030923239705,0.033154573745483,0.0661128965634471,766.896484375,3082152.5,0.0011465299176052
129,0.1571430182989059,0.021244791191249,0.0285814105078994,0.1187924603431608,0.0173977648476661,0.0389714522807833,0.1081676861404141,0.0471181416947498,0.0888304904030975,0.2127456490555357,0.0088422080943507,0.0416721618745434,0.1104927652676438,728.0994262695312,4998761.0,0.0008097344543784
130,0.1671925553423791,0.039097201977712,0.0738958405974305,0.0090794780049566,0.0382258247624381,0.0959950098799475,0.1035249497468542,0.1122882574387102,0.0156095720344027,0.0694621014181442,0.14503029130784,0.0489171930147468,0.0816817244744378,737.7232666015625,4755292.5,0.0008594684186391
131,0.1763959002122295,0.022573854183915,0.0403722641884935,0.070986036029339,0.0811237707133595,0.0658384704978218,0.1221254555417529,0.0077706959279652,0.1446625005665693,0.0416131041012818,0.0074882665463068,0.1105637436840856,0.1084859378068795,737.7238159179688,4542666.0,0.0008872263133525
132,0.1764529334254479,0.0599022770089792,0.0141441997916324,0.0499625980610465,0.0444831406244681,0.0759504877791536,0.0004113442139809,0.0248415285136052,0.0381511579368692,0.2522218545040262,0.1528246859949874,0.0423425662396123,0.0683112259061906,741.1140747070312,5076569.0,0.0008465155260637
133,0.1805383112066765,0.051547432469585,0.1250285078018126,0.0161936560436674,0.042240728597611,0.17906313359176,0.0138625256317917,0.0021020181723719,0.0166482679204222,0.0666048739891838,0.0194262929734517,0.1012309174513298,0.1855133341503359,759.252685546875,4235966.0,0.0009958148002624
134,0.1814919014729925,0.0211617328981592,0.1230296933972536,0.0854077948801464,0.0261748010533323,0.0129885734024526,0.0234528613722338,0.0893512723575178,0.1232358455118213,0.0812029234296895,0.0657691034364935,0.0262380684765925,0.1404954283113146,751.8823852539062,4311807.5,0.0009597431053407
135,0.1839212951899022,0.0391068874655757,0.1399218239306796,0.0302851644780254,0.1681863970582309,0.1629998835522194,0.0586358885243834,0.1383227094850168,0.0185459156108276,0.013492660253376,0.0033391759137619,0.0417077757832497,0.0015344227547507,749.9425659179688,2696197.0,0.0011524353176355
136,0.1851795461181479,0.0920236662268178,0.0613789196609334,0.0764871155558548,0.0051110780750432,0.1571420080398732,0.0737119206806707,0.1015171252227591,0.0391128018096889,0.0708667850205158,0.0735426318589059,0.0159871274529971,0.0479392742777918,754.3443603515625,3438740.5,0.0010624064598232
137,0.1877255393723383,0.0559119309854436,0.0095373963950451,0.062749941914539,0.0905645481084314,0.0031404567791455,0.0887377045938132,0.1043086914472915,0.0773854210731298,0.0716296782263458,0.039714623571648,0.0771757405972343,0.131418326935594,746.3973388671875,4683736.0,0.000904249260202
138,0.1906127710109657,0.0683100353463521,0.0123437674503926,0.0778840397895865,0.0049882780854471,0.0910178822236348,0.0044728633968356,0.0454938383585528,0.1449282200119933,0.0952990606776796,0.222202018620105,0.0089718107757487,0.0334754142527057,746.0018920898438,4458579.0,0.0009209117852151
139,0.1992554204679644,0.0962610796660305,0.112815945261771,0.0127452527787505,0.0370964027421345,0.0159156538158813,0.1906176326100336,0.0430997292380829,0.0533955023821946,0.0030537124212904,0.0005071190843966,0.0654318608663823,0.1698046886650868,767.9267578125,3772521.0,0.0010885739466175
140,0.200339836951964,0.0600280049588596,0.0018687431279597,0.0382258023626996,0.0737837674070868,0.0089025669870037,0.0682703219524146,0.0365730293585305,0.0711393298708641,0.0564754007085396,0.0719011385901836,0.1678576554204784,0.1446344023034152,753.4442749023438,5284904.0,0.0008798473281785
141,0.221391407895153,0.1447258220351233,0.0218276802828808,0.0133456282905875,0.0229045498438977,0.1119335034212487,0.0139486647990857,0.0289003392119074,0.0154275787816456,0.1508513024861287,0.012146307475479,0.1543264744358441,0.0882707410410178,773.3475341796875,3877417.5,0.0011029165470972
142,0.2269280419867256,0.0764215313552166,0.0771017471069778,0.0004163785925647,0.0440831037565743,0.0010696184463196,0.0053345781996988,0.0076163020733187,0.2023297987176064,0.1637605544025714,0.1434764701710779,0.0316410602383753,0.0198208149529725,762.8539428710938,3959142.5,0.0010514388559386
143,0.2288467174169631,0.0133665774114481,0.0202332480903347,0.0241954152300479,0.1230435836950149,0.0402969805243463,0.0137317941636551,0.0024659008990102,0.0040029775539452,0.1287048126544787,0.0854072411252639,0.2429239875720275,0.0727807636634639,753.6493530273438,4989849.5,0.0009200162021443
144,0.2336264407816272,0.0211073149191451,0.0794219429304205,0.0187824950150053,0.0313310410229695,0.0496336353472769,0.0256146075077182,0.0971724279906264,0.078399904514844,0.1282436187461539,0.0370458644976425,0.0017209443932537,0.1978997623333163,760.5184326171875,4456550.0,0.000997241702862
145,0.2352242798255172,0.0439708831986982,0.0014844435272164,0.0458504314276113,0.055181458090672,0.0673380530609935,0.0109637243908624,0.0885637284073899,0.0381788092941453,0.2325599532214028,0.0268705632379545,0.0185341438412758,0.1352795284762602,755.6277465820312,4419489.5,0.0009811003692448
146,0.3913826064643421,0.0037632073277519,0.1637357508038959,0.0142058672512729,0.037688782025484,0.0397489089725629,0.0496400960281246,0.0597370596854662,0.0079535435819515,0.0625991192104438,0.1220918178917628,0.0155903529814853,0.0318628877754558,789.2247314453125,2322127.0,0.0015607392415404
